Best Solution:
Moderator: 1686755036370945
  Ad ID: 1773248662071310
  Ad ID: 1773377308362750
  Ad ID: 1773404828117090
  Ad ID: 1773473934473210
  Ad ID: 1773474146418730
  Ad ID: 1773486563590170
  Ad ID: 1773515575286780
  Ad ID: 1773519303401470
  Ad ID: 1773539424870450
  Ad ID: 1773543140632570
  Ad ID: 1773550886692910
  Ad ID: 1773552866705420
  Ad ID: 1773534936682500
  Ad ID: 1773556802256990
  Ad ID: 1773557047121920
  Ad ID: 1773560393725950
  Ad ID: 1773533733645340
  Ad ID: 1773575446112290
  Ad ID: 1773576298046460
  Ad ID: 1773576629032970
  Ad ID: 1773579193967660
  Ad ID: 1773541508608000
  Ad ID: 1773606321621020
  Ad ID: 1773582141967370
  Ad ID: 1773574737774670
  Ad ID: 1773444438626300
  Ad ID: 1773532700248070
  Ad ID: 1773554307030010
  Ad ID: 1773445619303420
  Ad ID: 1773558357269500
  Ad ID: 1773540710829050
  Ad ID: 1773504747842560
  Ad ID: 1773531682539520
Moderator: 1694643307688962
  Ad ID: 1773487081480240
  Ad ID: 1773584079921180
  Ad ID: 1766773225019390
  Ad ID: 1767594840576010
  Ad ID: 1770400402445310
  Ad ID: 1771388794475530
  Ad ID: 1772376760389680
  Ad ID: 1772932702854170
  Ad ID: 1773016701304830
  Ad ID: 1773020246898750
  Ad ID: 1773029698603000
  Ad ID: 1773143342718000
  Ad ID: 1773193975103480
  Ad ID: 1773235023024130
  Ad ID: 1773280591009820
  Ad ID: 1773394138589180
  Ad ID: 1773418526376960
  Ad ID: 1773459012204540
  Ad ID: 1773483902905350
  Ad ID: 1773493197116430
  Ad ID: 1773524846841850
  Ad ID: 1773522589796350
  Ad ID: 1773539066998780
  Ad ID: 1773536636992510
  Ad ID: 1773541864839170
  Ad ID: 1773548916035580
  Ad ID: 1773557694369800
  Ad ID: 1773558943962140
  Ad ID: 1773563226516480
  Ad ID: 1773564749037570
  Ad ID: 1773564011076700
  Ad ID: 1773566632736800
  Ad ID: 1773571405627390
  Ad ID: 1773574732077070
  Ad ID: 1773567075057660
  Ad ID: 1773587282622470
  Ad ID: 1773602906075140
  Ad ID: 1773572921672700
  Ad ID: 1773530008245240
  Ad ID: 1773474657893370
  Ad ID: 1773592919922680
  Ad ID: 1773606316728320
  Ad ID: 1773542930463740
Moderator: 1765413546049553
  Ad ID: 1772932795135050
  Ad ID: 1773078938233920
  Ad ID: 1773083632093230
  Ad ID: 1773182449889290
  Ad ID: 1773205274899450
  Ad ID: 1773244558398470
  Ad ID: 1773290260935710
  Ad ID: 1773370016579580
  Ad ID: 1773432125860860
  Ad ID: 1773447842414590
  Ad ID: 1773482165359610
  Ad ID: 1773522045334560
  Ad ID: 1773540459693080
  Ad ID: 1773538483780610
  Ad ID: 1773540815844400
  Ad ID: 1773544148676640
  Ad ID: 1773546788260860
  Ad ID: 1773541523649530
  Ad ID: 1773552623746060
  Ad ID: 1773562267151370
  Ad ID: 1773565482396720
  Ad ID: 1773568830039080
  Ad ID: 1773565767311360
  Ad ID: 1773553787895840
  Ad ID: 1773584919579690
  Ad ID: 1773577056310270
  Ad ID: 1773586744441850
  Ad ID: 1773600415906810
  Ad ID: 1773598214069250
  Ad ID: 1773549871906820
  Ad ID: 1773550317061120
  Ad ID: 1773489338881020
  Ad ID: 1773505155955710
  Ad ID: 1773562288592890
Moderator: 2318859
  Ad ID: 1773499198279710
  Ad ID: 1773500535841840
  Ad ID: 1768194320661530
  Ad ID: 1773484356672510
  Ad ID: 1773202988461050
  Ad ID: 1773205679518760
  Ad ID: 1773235673280510
  Ad ID: 1773363442116610
  Ad ID: 1773394404754430
  Ad ID: 1773424261390330
  Ad ID: 1773473155862520
  Ad ID: 1773489829879810
  Ad ID: 1773492772550650
  Ad ID: 1773494777608190
  Ad ID: 1773518828349440
  Ad ID: 1773528332040190
  Ad ID: 1773529954701310
  Ad ID: 1773532126805020
  Ad ID: 1773536718133240
  Ad ID: 1773543023985660
  Ad ID: 1773562208037930
  Ad ID: 1773555162309680
  Ad ID: 1773562386318350
  Ad ID: 1773563012710450
  Ad ID: 1773571915759620
  Ad ID: 1773583368099900
  Ad ID: 1773588604315680
  Ad ID: 1773570529702940
  Ad ID: 1773569545548800
Moderator: 1707817
  Ad ID: 1773433950600190
  Ad ID: 1773486012089360
  Ad ID: 1765103064078360
  Ad ID: 1768496890671150
  Ad ID: 1772018110695440
  Ad ID: 1773020318353410
  Ad ID: 1773207852741640
  Ad ID: 1773283291504680
  Ad ID: 1773295191998460
  Ad ID: 1773303853704190
  Ad ID: 1773307710644220
  Ad ID: 1773335270360060
  Ad ID: 1773371737148410
  Ad ID: 1773379432972290
  Ad ID: 1773417393358850
  Ad ID: 1773473321117690
  Ad ID: 1773483638035450
  Ad ID: 1773502853591040
  Ad ID: 1773528171141120
  Ad ID: 1773533901322240
  Ad ID: 1773548688146450
  Ad ID: 1773573965945880
  Ad ID: 1773557689763870
  Ad ID: 1773566655748140
  Ad ID: 1773565725554730
  Ad ID: 1773572153515040
  Ad ID: 1773560323049470
  Ad ID: 1773537030126590
  Ad ID: 1773583654938650
  Ad ID: 1773585052693500
  Ad ID: 1773540446138370
  Ad ID: 1773581812065280
Moderator: 1721013824397314
  Ad ID: 1773534943722540
  Ad ID: 1773535536130050
  Ad ID: 1773541546187820
  Ad ID: 1772704123094060
  Ad ID: 1772945401936920
  Ad ID: 1773108672191520
  Ad ID: 1773271564152880
  Ad ID: 1773312848117760
  Ad ID: 1773363404205100
  Ad ID: 1773387506157610
  Ad ID: 1773395135038460
  Ad ID: 1773414113548290
  Ad ID: 1773472353475590
  Ad ID: 1773468429645850
  Ad ID: 1773496729825280
  Ad ID: 1773503991713790
  Ad ID: 1773533381467130
  Ad ID: 1773534219032610
  Ad ID: 1773548397860910
  Ad ID: 1773578723224620
  Ad ID: 1773552120401920
  Ad ID: 1773558497921040
  Ad ID: 1773558874016800
  Ad ID: 1773562264551440
  Ad ID: 1773566233631760
  Ad ID: 1773576629032970
  Ad ID: 1773558059065340
  Ad ID: 1773603190407160
  Ad ID: 1773575195829250
  Ad ID: 1773419866516480
  Ad ID: 1773523371294720
  Ad ID: 1773529138988030
  Ad ID: 1773453544032250
  Ad ID: 1773486355240960
  Ad ID: 1773540377986050
  Ad ID: 1773582961774590
Moderator: 1735590506937346
  Ad ID: 1767591066245170
  Ad ID: 1773504640618540
  Ad ID: 1773561952114700
  Ad ID: 1773142259968010
  Ad ID: 1766667297892350
  Ad ID: 1761614031267870
  Ad ID: 1770569339631610
  Ad ID: 1772012765324300
  Ad ID: 1772297337854000
  Ad ID: 1772770070701100
  Ad ID: 1773315432304640
  Ad ID: 1773357007970300
  Ad ID: 1773364651643900
  Ad ID: 1773400980966400
  Ad ID: 1773413348042750
  Ad ID: 1773496268813330
  Ad ID: 1773510897937450
  Ad ID: 1773534138975280
  Ad ID: 1773535469364220
  Ad ID: 1773550154693680
  Ad ID: 1773568833423410
  Ad ID: 1773563051635730
  Ad ID: 1773573404420140
  Ad ID: 1773574763869210
  Ad ID: 1773577805578240
  Ad ID: 1773590764120110
  Ad ID: 1773588309630970
  Ad ID: 1773595819882520
  Ad ID: 1773568209555460
  Ad ID: 1773589035316220
  Ad ID: 1773427731183610
  Ad ID: 1773586469890050
  Ad ID: 1773557178985470
  Ad ID: 1773585735952390
  Ad ID: 1773567178336250
  Ad ID: 1773427456670720
  Ad ID: 1773541762838520
  Ad ID: 1773455999198200
Moderator: 6353600
  Ad ID: 1773516851609610
  Ad ID: 1770420749330450
  Ad ID: 1771690919211040
  Ad ID: 1772438752661500
  Ad ID: 1773113766858780
  Ad ID: 1773361249171450
  Ad ID: 1773385351767040
  Ad ID: 1773410176513030
  Ad ID: 1773456035781660
  Ad ID: 1773486815020030
  Ad ID: 1773521682358300
  Ad ID: 1773536624175130
  Ad ID: 1773545433611290
  Ad ID: 1773573479001080
  Ad ID: 1773550154693680
  Ad ID: 1773559399550990
  Ad ID: 1773565739049980
  Ad ID: 1773579621881890
  Ad ID: 1773597303505930
  Ad ID: 1773589736980480
  Ad ID: 1773582470445050
  Ad ID: 1773549729301500
  Ad ID: 1773512397384760
  Ad ID: 1773552259254270
  Ad ID: 1773572430555200
  Ad ID: 1773543083144190
  Ad ID: 1773599635229690
Moderator: 1767396942046210
  Ad ID: 1771821740358650
  Ad ID: 1773548311950350
  Ad ID: 1755804249820170
  Ad ID: 1767349539621890
  Ad ID: 1773567052398590
  Ad ID: 1770096190063610
  Ad ID: 1769919577387010
  Ad ID: 1772791393481770
  Ad ID: 1773127898223610
  Ad ID: 1773228702626810
  Ad ID: 1773294980930600
  Ad ID: 1773317079664640
  Ad ID: 1773384331126780
  Ad ID: 1773396206475260
  Ad ID: 1773413989712890
  Ad ID: 1773506223539200
  Ad ID: 1773534524853240
  Ad ID: 1773540586780700
  Ad ID: 1773541700495360
  Ad ID: 1773554449741850
  Ad ID: 1773467275674620
  Ad ID: 1773548153066490
  Ad ID: 1773554835213310
  Ad ID: 1773555826365450
  Ad ID: 1773554703837200
  Ad ID: 1773560238007290
  Ad ID: 1773552924137470
  Ad ID: 1773566871652350
  Ad ID: 1773566679019550
  Ad ID: 1773580610555950
  Ad ID: 1773581221696510
  Ad ID: 1773561241137160
  Ad ID: 1773587553348620
  Ad ID: 1773592778719230
  Ad ID: 1773595231728640
  Ad ID: 1773589211020290
  Ad ID: 1773609958851590
  Ad ID: 1773598277580800
Moderator: 1769098122602498
  Ad ID: 1773565411352570
  Ad ID: 1771923305172990
  Ad ID: 1772839525411840
  Ad ID: 1772931808691200
  Ad ID: 1773299911299120
  Ad ID: 1773359364795390
  Ad ID: 1773435121949690
  Ad ID: 1773495148863490
  Ad ID: 1773510136436730
  Ad ID: 1773399234773020
  Ad ID: 1773540829603930
  Ad ID: 1773547873601530
  Ad ID: 1773542406939650
  Ad ID: 1773550643070990
  Ad ID: 1773573965945880
  Ad ID: 1773563004937240
  Ad ID: 1773568851960830
  Ad ID: 1773571743165470
  Ad ID: 1773572458180610
  Ad ID: 1773585510375420
  Ad ID: 1773615308385280
  Ad ID: 1773612793399310
  Ad ID: 1773551356473350
  Ad ID: 1773555780172800
  Ad ID: 1773567321988090
Moderator: 3915079
  Ad ID: 1773555602282510
  Ad ID: 1770157545475120
  Ad ID: 1771045019637790
  Ad ID: 1773193414891550
  Ad ID: 1773201932497920
  Ad ID: 1773271869335550
  Ad ID: 1773375045309440
  Ad ID: 1773409521779760
  Ad ID: 1773416992224250
  Ad ID: 1773430111356920
  Ad ID: 1773459732360190
  Ad ID: 1773490107442180
  Ad ID: 1773495242815500
  Ad ID: 1773508844740600
  Ad ID: 1773516646885380
  Ad ID: 1773536457965570
  Ad ID: 1773522284887070
  Ad ID: 1773512639347710
  Ad ID: 1773548207200330
  Ad ID: 1773552912276480
  Ad ID: 1773558852824060
  Ad ID: 1773570958760960
  Ad ID: 1773568919513090
  Ad ID: 1773580519501850
  Ad ID: 1773581300950010
  Ad ID: 1773591869648950
  Ad ID: 1773590216332290
  Ad ID: 1773587757216760
  Ad ID: 1773597163038720
  Ad ID: 1773609251287040
  Ad ID: 1773464713749500
  Ad ID: 1773461041063930
  Ad ID: 1773586734675960
Moderator: 3001689
  Ad ID: 1773525406245880
  Ad ID: 1773588303517700
  Ad ID: 1756638893576220
  Ad ID: 1768139233699880
  Ad ID: 1772183877675010
  Ad ID: 1772631475394570
  Ad ID: 1772576850636800
  Ad ID: 1772733510537210
  Ad ID: 1773109084766240
  Ad ID: 1773293099802650
  Ad ID: 1773316514528250
  Ad ID: 1773389577347070
  Ad ID: 1773442051880960
  Ad ID: 1773450790660090
  Ad ID: 1773470702794750
  Ad ID: 1773475557823500
  Ad ID: 1771852298414080
  Ad ID: 1773524414499840
  Ad ID: 1773538696999960
  Ad ID: 1773540568817690
  Ad ID: 1773542985518080
  Ad ID: 1773543023355900
  Ad ID: 1773550921812000
  Ad ID: 1773551131728920
  Ad ID: 1773552070805520
  Ad ID: 1773490558014460
  Ad ID: 1773563051626540
  Ad ID: 1773573462467580
  Ad ID: 1773576519433210
  Ad ID: 1773586724183050
  Ad ID: 1773589652596740
  Ad ID: 1773588533564490
  Ad ID: 1773604861148190
  Ad ID: 1773527604222980
  Ad ID: 1773462682498050
  Ad ID: 1773526100815870
  Ad ID: 1773578540320770
  Ad ID: 1773547956250620
  Ad ID: 1773585239881730
  Ad ID: 1773534019532800
  Ad ID: 1773550245781500
Moderator: 1672130307320838
  Ad ID: 1773480105889840
  Ad ID: 1773568677164110
  Ad ID: 1771459459378220
  Ad ID: 1772677756640280
  Ad ID: 1771312682710120
  Ad ID: 1773106278545400
  Ad ID: 1773170269964280
  Ad ID: 1773221671103490
  Ad ID: 1773272406363130
  Ad ID: 1773360766349310
  Ad ID: 1773332873042940
  Ad ID: 1773396570063870
  Ad ID: 1773396239539200
  Ad ID: 1773408851144700
  Ad ID: 1773411766798330
  Ad ID: 1773468187632640
  Ad ID: 1773479337522190
  Ad ID: 1773514853151750
  Ad ID: 1773530179239930
  Ad ID: 1773530599219200
  Ad ID: 1773539714323450
  Ad ID: 1773549786019840
  Ad ID: 1773553996219390
  Ad ID: 1773559647796270
  Ad ID: 1773554115485690
  Ad ID: 1773582441680900
  Ad ID: 1773578950727680
  Ad ID: 1773609538542590
  Ad ID: 1773579328333820
  Ad ID: 1773563075269680
  Ad ID: 1773503503754240
  Ad ID: 1773571406675960
Moderator: 1695036672095234
  Ad ID: 1772977229258760
  Ad ID: 1773581231362050
  Ad ID: 1740940176813050
  Ad ID: 1771908412543000
  Ad ID: 1772179669660670
  Ad ID: 1773038896072700
  Ad ID: 1773196656445440
  Ad ID: 1773267179163640
  Ad ID: 1773302867437560
  Ad ID: 1773421529405440
  Ad ID: 1773480274909200
  Ad ID: 1773483544823800
  Ad ID: 1773485797778480
  Ad ID: 1773494646704120
  Ad ID: 1773521317633020
  Ad ID: 1773548126962690
  Ad ID: 1773549539830810
  Ad ID: 1773559285284910
  Ad ID: 1773564011076700
  Ad ID: 1773565263475710
  Ad ID: 1773580967016480
  Ad ID: 1773564040706040
  Ad ID: 1773595568882690
  Ad ID: 1773608734622720
  Ad ID: 1773516719565820
  Ad ID: 1773564360717310
  Ad ID: 1773588356472830
Moderator: 1768432749385762
  Ad ID: 1769433242777640
  Ad ID: 1773480136456220
  Ad ID: 1773506762546220
  Ad ID: 1773581585756210
  Ad ID: 1763389527229490
  Ad ID: 1768408799414300
  Ad ID: 1769932580408370
  Ad ID: 1773568739201020
  Ad ID: 1772262577468430
  Ad ID: 1772827413699600
  Ad ID: 1772994847624220
  Ad ID: 1773243897969660
  Ad ID: 1773268082828280
  Ad ID: 1773404164315150
  Ad ID: 1773423297709050
  Ad ID: 1773433983954950
  Ad ID: 1773471835777020
  Ad ID: 1773486146583550
  Ad ID: 1773296666136590
  Ad ID: 1773530196506620
  Ad ID: 1773530907932750
  Ad ID: 1773543023985660
  Ad ID: 1773550107044890
  Ad ID: 1773559061174280
  Ad ID: 1773566026148860
  Ad ID: 1773562003435570
  Ad ID: 1773582322582530
  Ad ID: 1773582545041400
  Ad ID: 1773587341953020
  Ad ID: 1773590290117660
  Ad ID: 1773588568893440
  Ad ID: 1773609802949680
  Ad ID: 1773543216835610
  Ad ID: 1773577311375360
  Ad ID: 1773530950560770
  Ad ID: 1773556466086910
  Ad ID: 1773579469474820
  Ad ID: 1773579280378880
  Ad ID: 1773586871300100
  Ad ID: 1773591966729210
  Ad ID: 1773578559213570
  Ad ID: 1773517805389820
  Ad ID: 1773566934132730
Moderator: 1741279140672513
  Ad ID: 1756709199241230
  Ad ID: 1773065315484670
  Ad ID: 1773259386844190
  Ad ID: 1773292466308200
  Ad ID: 1773341107354620
  Ad ID: 1773350228857850
  Ad ID: 1773372309098490
  Ad ID: 1773389809758200
  Ad ID: 1773415127691260
  Ad ID: 1773427595613180
  Ad ID: 1773453932499960
  Ad ID: 1773488205500440
  Ad ID: 1773490198236210
  Ad ID: 1773498436376570
  Ad ID: 1773510312766460
  Ad ID: 1773546911662120
  Ad ID: 1773558449926170
  Ad ID: 1773571080006650
  Ad ID: 1773587546378240
  Ad ID: 1773614795479070
  Ad ID: 1773592265614340
  Ad ID: 1773536852600830
  Ad ID: 1773588275119100
  Ad ID: 1773563195524090
  Ad ID: 1773456337876990
Moderator: 2662691
  Ad ID: 1773541358953500
  Ad ID: 1773577442636900
  Ad ID: 1758516196122670
  Ad ID: 1771750090747950
  Ad ID: 1772561926983710
  Ad ID: 1772647697607690
  Ad ID: 1772932795135050
  Ad ID: 1773132520739840
  Ad ID: 1773248079116280
  Ad ID: 1773278824364030
  Ad ID: 1773289835707400
  Ad ID: 1773332441837560
  Ad ID: 1773390339883010
  Ad ID: 1773396693681150
  Ad ID: 1773473868650490
  Ad ID: 1773483808281640
  Ad ID: 1773516189626360
  Ad ID: 1773531901540350
  Ad ID: 1773535629905930
  Ad ID: 1773535712027640
  Ad ID: 1773550077654020
  Ad ID: 1773561687876600
  Ad ID: 1773562939791390
  Ad ID: 1773569298376750
  Ad ID: 1773579545304100
  Ad ID: 1773516951236610
  Ad ID: 1773578018368560
  Ad ID: 1773580959287290
  Ad ID: 1773589498344450
  Ad ID: 1773593097181210
  Ad ID: 1773567729524780
  Ad ID: 1773505697907710
  Ad ID: 1773551373728770
  Ad ID: 1773526190916600
Moderator: 1735486913351682
  Ad ID: 1772546264036380
  Ad ID: 1773308896078850
  Ad ID: 1773376832738370
  Ad ID: 1773480262292480
  Ad ID: 1768876274421770
  Ad ID: 1770740718523420
  Ad ID: 1771095711685640
  Ad ID: 1772297211611150
  Ad ID: 1772387950968860
  Ad ID: 1772993295847440
  Ad ID: 1773266245313530
  Ad ID: 1773411081540600
  Ad ID: 1773453404540920
  Ad ID: 1773439927154680
  Ad ID: 1773457163356160
  Ad ID: 1773487960415280
  Ad ID: 1773501196511230
  Ad ID: 1772644092759070
  Ad ID: 1773527562058750
  Ad ID: 1773541425169410
  Ad ID: 1773548807326750
  Ad ID: 1773567299634170
  Ad ID: 1773565784856590
  Ad ID: 1773571173553150
  Ad ID: 1773582095876090
  Ad ID: 1773595567741980
  Ad ID: 1773610122522650
  Ad ID: 1773602039094270
  Ad ID: 1773493800609790
  Ad ID: 1773580171842590
  Ad ID: 1773594019719160
  Ad ID: 1773597961116670
  Ad ID: 1773484967065600
Moderator: 1099005
  Ad ID: 1773523664177150
  Ad ID: 1773529503820830
  Ad ID: 1763570786261040
  Ad ID: 1772392108454990
  Ad ID: 1772778378526750
  Ad ID: 1772835870855200
  Ad ID: 1772992811961340
  Ad ID: 1773174333278220
  Ad ID: 1773457170647090
  Ad ID: 1773481917930490
  Ad ID: 1773525963681810
  Ad ID: 1773523339139070
  Ad ID: 1773533042594860
  Ad ID: 1773537431738390
  Ad ID: 1773551024330780
  Ad ID: 1773551668648960
  Ad ID: 1773553403486240
  Ad ID: 1773555138869250
  Ad ID: 1773560082316400
  Ad ID: 1773565750588420
  Ad ID: 1773575459739680
  Ad ID: 1773572267503620
  Ad ID: 1773580420221970
  Ad ID: 1773584831553530
  Ad ID: 1773582637268990
  Ad ID: 1773612755038250
  Ad ID: 1773597162017810
  Ad ID: 1773419097317370
  Ad ID: 1773611526884350
  Ad ID: 1773593831336960
  Ad ID: 1773475420150780
Moderator: 1694572439183362
  Ad ID: 1773480242663470
  Ad ID: 1773522091161600
  Ad ID: 1773543183195150
  Ad ID: 1758841989024770
  Ad ID: 1768359387429930
  Ad ID: 1770481947198490
  Ad ID: 1772218422080530
  Ad ID: 1772845375255600
  Ad ID: 1773219923280890
  Ad ID: 1773277963552880
  Ad ID: 1773324196093950
  Ad ID: 1773370920930370
  Ad ID: 1773482291337210
  Ad ID: 1773489080775680
  Ad ID: 1773489445523450
  Ad ID: 1773492899358720
  Ad ID: 1773514836152320
  Ad ID: 1773519095681020
  Ad ID: 1773523336742910
  Ad ID: 1773528796035070
  Ad ID: 1773534568701950
  Ad ID: 1773550458203180
  Ad ID: 1773553312262160
  Ad ID: 1773551210228730
  Ad ID: 1773556234708000
  Ad ID: 1773559937342480
  Ad ID: 1773563039004780
  Ad ID: 1773567211965440
  Ad ID: 1773570181295100
  Ad ID: 1773575752641540
  Ad ID: 1773588847445020
  Ad ID: 1773598589344760
  Ad ID: 1773607660332060
  Ad ID: 1773591118496800
  Ad ID: 1773608765450240
  Ad ID: 1773605532952580
  Ad ID: 1773593009701890
  Ad ID: 1773601888297980
Moderator: 1752720282276865
  Ad ID: 1773539479996440
  Ad ID: 1773569174862840
  Ad ID: 1753694134372400
  Ad ID: 1769419221720110
  Ad ID: 1772155933097980
  Ad ID: 1773182921245690
  Ad ID: 1773273403035690
  Ad ID: 1773342927476730
  Ad ID: 1773392948587550
  Ad ID: 1773467306787890
  Ad ID: 1773481750707200
  Ad ID: 1773478709649440
  Ad ID: 1773503834342400
  Ad ID: 1773451211879420
  Ad ID: 1773551275115520
  Ad ID: 1773552794075230
  Ad ID: 1773560490028030
  Ad ID: 1773550154693680
  Ad ID: 1773494793460770
  Ad ID: 1773586439691310
  Ad ID: 1773585285279740
  Ad ID: 1773608680193030
  Ad ID: 1773577029443580
  Ad ID: 1773602684092420
  Ad ID: 1773555172857850
  Ad ID: 1773558207252480
  Ad ID: 1773540829785080
  Ad ID: 1773592850483200
  Ad ID: 1773577424077820
Moderator: 1686754849566721
  Ad ID: 1773526684016640
  Ad ID: 1773531120277550
  Ad ID: 1773538520456220
  Ad ID: 1773598583766060
  Ad ID: 1771727337802780
  Ad ID: 1772649173252140
  Ad ID: 1772030374802460
  Ad ID: 1772388691568640
  Ad ID: 1772481325592620
  Ad ID: 1771382435343370
  Ad ID: 1773070473244670
  Ad ID: 1773221009080320
  Ad ID: 1773437514821630
  Ad ID: 1773447103095840
  Ad ID: 1773458569848850
  Ad ID: 1773464961969150
  Ad ID: 1773471041127430
  Ad ID: 1773473405935620
  Ad ID: 1773524436728830
  Ad ID: 1773543464867880
  Ad ID: 1773499182888990
  Ad ID: 1773549657610250
  Ad ID: 1773576529816570
  Ad ID: 1773554243119130
  Ad ID: 1773547194544120
  Ad ID: 1773380423396350
  Ad ID: 1773567412100140
  Ad ID: 1773573232232450
  Ad ID: 1773566666752000
  Ad ID: 1773574394802170
  Ad ID: 1773585197882410
  Ad ID: 1773591323152430
  Ad ID: 1773543840133120
  Ad ID: 1773560870961150
  Ad ID: 1773584925531140
  Ad ID: 1773558756422650
  Ad ID: 1773483048955900
  Ad ID: 1773528949101570
Moderator: 1889992
  Ad ID: 1773480144401400
  Ad ID: 1767594840576010
  Ad ID: 1773548102909950
  Ad ID: 1770473523605530
  Ad ID: 1772645862868010
  Ad ID: 1773107470409730
  Ad ID: 1773291007845420
  Ad ID: 1773343847713790
  Ad ID: 1773372057933870
  Ad ID: 1773476329746430
  Ad ID: 1773527926003720
  Ad ID: 1773523959896070
  Ad ID: 1773536548869120
  Ad ID: 1773558051013680
  Ad ID: 1773563720171530
  Ad ID: 1773574165004290
  Ad ID: 1773583665664000
  Ad ID: 1773572922956800
  Ad ID: 1773589701087230
  Ad ID: 1773586685368320
  Ad ID: 1773596616391680
  Ad ID: 1773601358479360
  Ad ID: 1773584636874750
  Ad ID: 1773540513639420
  Ad ID: 1773593884527610
Moderator: 7203332
  Ad ID: 1773556265050160
  Ad ID: 1755394544759840
  Ad ID: 1767506973072410
  Ad ID: 1768601210948640
  Ad ID: 1772765371138090
  Ad ID: 1773016342175760
  Ad ID: 1773016711750700
  Ad ID: 1773096476733500
  Ad ID: 1773165900025850
  Ad ID: 1773172550799360
  Ad ID: 1773219659840510
  Ad ID: 1773316748479480
  Ad ID: 1773392551957500
  Ad ID: 1773411960950790
  Ad ID: 1773433193682940
  Ad ID: 1773476355689470
  Ad ID: 1773479457956860
  Ad ID: 1773525575265320
  Ad ID: 1773522284887070
  Ad ID: 1773543023985660
  Ad ID: 1773546706863100
  Ad ID: 1773555869947900
  Ad ID: 1773562608105470
  Ad ID: 1773570999091200
  Ad ID: 1773579801464880
  Ad ID: 1773574747779070
  Ad ID: 1773596839347250
  Ad ID: 1773614951072760
  Ad ID: 1773546848932870
  Ad ID: 1773561549815810
  Ad ID: 1773538470042680
  Ad ID: 1773469938864180
  Ad ID: 1773557603440640
  Ad ID: 1773473890034690
  Ad ID: 1773531076327420
  Ad ID: 1773574864507920
  Ad ID: 1773552235729920
Moderator: 3872185
  Ad ID: 1773547440710670
  Ad ID: 1773554576424960
  Ad ID: 1764113513663520
  Ad ID: 1769747111812140
  Ad ID: 1769746225914890
  Ad ID: 1772932795135050
  Ad ID: 1773238873351210
  Ad ID: 1773324723466250
  Ad ID: 1773401835235320
  Ad ID: 1773412109056000
  Ad ID: 1773454952237060
  Ad ID: 1773503739069440
  Ad ID: 1773508186448900
  Ad ID: 1773557533955120
  Ad ID: 1773550154693680
  Ad ID: 1773560500329520
  Ad ID: 1773561168932860
  Ad ID: 1773563048488960
  Ad ID: 1773564211635200
  Ad ID: 1773580702814220
  Ad ID: 1773606282409990
  Ad ID: 1773589117517880
  Ad ID: 1773495235268600
  Ad ID: 1773533921439740
  Ad ID: 1773570875528190
  Ad ID: 1773581526029310
  Ad ID: 1773488495265790
  Ad ID: 1773532691727360
  Ad ID: 1773552078306300
Moderator: 1693578512149506
  Ad ID: 1772344098262030
  Ad ID: 1773561087235070
  Ad ID: 1771114572802050
  Ad ID: 1772634213776430
  Ad ID: 1773068094326790
  Ad ID: 1773339436931070
  Ad ID: 1773388818611230
  Ad ID: 1773401472672810
  Ad ID: 1773399081676810
  Ad ID: 1773409269321720
  Ad ID: 1773434295189500
  Ad ID: 1773480313446450
  Ad ID: 1773479584748550
  Ad ID: 1773484394577920
  Ad ID: 1773500501291010
  Ad ID: 1773506176206850
  Ad ID: 1773506654597120
  Ad ID: 1773530733648890
  Ad ID: 1773527350141950
  Ad ID: 1773536638774270
  Ad ID: 1773522318441500
  Ad ID: 1773537700642820
  Ad ID: 1773548703687690
  Ad ID: 1773548702872570
  Ad ID: 1773553275584540
  Ad ID: 1773563218373680
  Ad ID: 1773564650263550
  Ad ID: 1773573728757760
  Ad ID: 1773587553348620
  Ad ID: 1773584388535290
  Ad ID: 1773593665449990
  Ad ID: 1773562806377500
  Ad ID: 1773551883361320
  Ad ID: 1773554592480260
  Ad ID: 1773549547615230
  Ad ID: 1773536257263610
  Ad ID: 1773486662508540
  Ad ID: 1773582786644990
  Ad ID: 1773610333156350
  Ad ID: 1773601552858110
  Ad ID: 1773543395934200
  Ad ID: 1773577191200760
Moderator: 1749693025818658
  Ad ID: 1773550176426000
  Ad ID: 1773596833846300
  Ad ID: 1767940378533920
  Ad ID: 1771025883486250
  Ad ID: 1771426283184160
  Ad ID: 1772286011364400
  Ad ID: 1772930555531290
  Ad ID: 1773192021888030
  Ad ID: 1773292079852540
  Ad ID: 1773343798960130
  Ad ID: 1773398981618690
  Ad ID: 1773406478497790
  Ad ID: 1773443493298170
  Ad ID: 1773488348699640
  Ad ID: 1773519028368380
  Ad ID: 1773537628437500
  Ad ID: 1773541453840390
  Ad ID: 1773546584363020
  Ad ID: 1773552676690970
  Ad ID: 1773550010392570
  Ad ID: 1773555435260940
  Ad ID: 1773578357657640
  Ad ID: 1773572366352430
  Ad ID: 1773584798207020
  Ad ID: 1773582892420110
  Ad ID: 1773582378238970
  Ad ID: 1773596867996670
  Ad ID: 1773591594755070
  Ad ID: 1773542433201150
  Ad ID: 1773576935701510
  Ad ID: 1773542002596860
Moderator: 1724426873402369
  Ad ID: 1773187196128280
  Ad ID: 1773576813549600
  Ad ID: 1769457176770570
  Ad ID: 1768122774196240
  Ad ID: 1772588926489600
  Ad ID: 1773127241223180
  Ad ID: 1773374314698750
